measurement_id,wafer_id,step_id,parameter,value,unit,timestamp
382,382,8,thickness_post_cmp_nm,281.3607,nm,2025-10-25 08:05:00
383,382,9,cd_nm,101.4163,nm,2025-10-25 08:35:00
384,382,10,sheet_resistance_ohm_sq,25.4273,ohm/sq,2025-10-25 09:05:00
385,383,1,particle_count,8.4393,ct,2025-10-25 09:14:00
386,383,2,resist_thickness_nm,500.7227,nm,2025-10-25 09:44:00
387,383,3,cd_nm,100.0831,nm,2025-10-25 10:14:00
388,383,3,overlay_nm,0.216,nm,2025-10-25 10:14:00
389,383,4,cd_nm_post_dev,97.7526,nm,2025-10-25 10:44:00
390,383,5,etch_rate_nm_s,15.6348,nm/s,2025-10-25 11:14:00
391,383,5,cd_nm_post_etch,94.1949,nm,2025-10-25 11:14:00
392,383,6,residue_ppm,3.6949,ppm,2025-10-25 11:44:00
393,383,7,thickness_nm,298.2547,nm,2025-10-25 12:14:00
394,383,8,thickness_post_cmp_nm,278.0527,nm,2025-10-25 12:44:00
395,383,9,cd_nm,100.2425,nm,2025-10-25 13:14:00
396,383,10,sheet_resistance_ohm_sq,26.5526,ohm/sq,2025-10-25 13:44:00
397,384,1,particle_count,7.3337,ct,2025-10-25 12:43:00
398,384,2,resist_thickness_nm,495.0328,nm,2025-10-25 13:13:00
399,384,3,cd_nm,101.6501,nm,2025-10-25 13:43:00
400,384,3,overlay_nm,3.5609,nm,2025-10-25 13:43:00
401,384,4,cd_nm_post_dev,98.3412,nm,2025-10-25 14:13:00
402,384,5,etch_rate_nm_s,14.5893,nm/s,2025-10-25 14:43:00
403,384,5,cd_nm_post_etch,96.2683,nm,2025-10-25 14:43:00
404,384,6,residue_ppm,4.0771,ppm,2025-10-25 15:13:00
405,384,7,thickness_nm,312.5652,nm,2025-10-25 15:43:00
406,384,8,thickness_post_cmp_nm,277.9789,nm,2025-10-25 16:13:00
407,384,9,cd_nm,101.5855,nm,2025-10-25 16:43:00
408,384,10,sheet_resistance_ohm_sq,24.8388,ohm/sq,2025-10-25 17:13:00
409,385,1,particle_count,9.5315,ct,2025-10-25 16:54:00
410,385,2,resist_thickness_nm,498.8093,nm,2025-10-25 17:24:00
411,385,3,cd_nm,96.5424,nm,2025-10-25 17:54:00
412,385,3,overlay_nm,1.8862,nm,2025-10-25 17:54:00
413,385,4,cd_nm_post_dev,98.491,nm,2025-10-25 18:24:00
414,385,5,etch_rate_nm_s,15.0651,nm/s,2025-10-25 18:54:00
415,385,5,cd_nm_post_etch,92.5526,nm,2025-10-25 18:54:00
416,385,6,residue_ppm,6.3288,ppm,2025-10-25 19:24:00
417,385,7,thickness_nm,295.6569,nm,2025-10-25 19:54:00
418,385,8,thickness_post_cmp_nm,279.8537,nm,2025-10-25 20:24:00
419,385,9,cd_nm,99.9412,nm,2025-10-25 20:54:00
420,385,10,sheet_resistance_ohm_sq,26.0177,ohm/sq,2025-10-25 21:24:00
421,386,1,particle_count,10.2323,ct,2025-10-25 20:57:00
422,386,2,resist_thickness_nm,495.6004,nm,2025-10-25 21:27:00
423,386,3,cd_nm,99.0667,nm,2025-10-25 21:57:00
424,386,3,overlay_nm,1.8193,nm,2025-10-25 21:57:00
425,386,4,cd_nm_post_dev,97.7831,nm,2025-10-25 22:27:00
426,386,5,etch_rate_nm_s,15.3612,nm/s,2025-10-25 22:57:00
427,386,5,cd_nm_post_etch,95.7456,nm,2025-10-25 22:57:00
428,386,6,residue_ppm,4.3859,ppm,2025-10-25 23:27:00
429,386,7,thickness_nm,294.2034,nm,2025-10-25 23:57:00
430,386,8,thickness_post_cmp_nm,285.7663,nm,2025-10-26 00:27:00
431,386,9,cd_nm,100.619,nm,2025-10-26 00:57:00
432,386,10,sheet_resistance_ohm_sq,24.2473,ohm/sq,2025-10-26 01:27:00
433,387,1,particle_count,11.6132,ct,2025-10-26 01:14:00
434,387,2,resist_thickness_nm,491.199,nm,2025-10-26 01:44:00
435,387,3,cd_nm,101.1476,nm,2025-10-26 02:14:00
436,387,3,overlay_nm,1.8185,nm,2025-10-26 02:14:00
437,387,4,cd_nm_post_dev,98.2594,nm,2025-10-26 02:44:00
438,387,5,etch_rate_nm_s,14.6172,nm/s,2025-10-26 03:14:00
439,387,5,cd_nm_post_etch,93.0017,nm,2025-10-26 03:14:00
440,387,6,residue_ppm,4.0048,ppm,2025-10-26 03:44:00
441,387,7,thickness_nm,295.1744,nm,2025-10-26 04:14:00
442,387,8,thickness_post_cmp_nm,273.2707,nm,2025-10-26 04:44:00
443,387,9,cd_nm,100.0776,nm,2025-10-26 05:14:00
444,387,10,sheet_resistance_ohm_sq,23.7599,ohm/sq,2025-10-26 05:44:00
445,388,1,particle_count,6.9814,ct,2025-10-26 04:45:00
446,388,2,resist_thickness_nm,497.2778,nm,2025-10-26 05:15:00
447,388,3,cd_nm,98.6152,nm,2025-10-26 05:45:00
448,388,3,overlay_nm,-0.482,nm,2025-10-26 05:45:00
449,388,4,cd_nm_post_dev,98.0082,nm,2025-10-26 06:15:00
450,388,5,etch_rate_nm_s,15.308,nm/s,2025-10-26 06:45:00
451,388,5,cd_nm_post_etch,94.8465,nm,2025-10-26 06:45:00
452,388,6,residue_ppm,5.4056,ppm,2025-10-26 07:15:00
453,388,7,thickness_nm,302.2315,nm,2025-10-26 07:45:00
454,388,8,thickness_post_cmp_nm,283.2875,nm,2025-10-26 08:15:00
455,388,9,cd_nm,100.3049,nm,2025-10-26 08:45:00
456,388,10,sheet_resistance_ohm_sq,23.2291,ohm/sq,2025-10-26 09:15:00
457,389,1,particle_count,9.0147,ct,2025-10-26 09:12:00
458,389,2,resist_thickness_nm,504.1889,nm,2025-10-26 09:42:00
459,389,3,cd_nm,100.8405,nm,2025-10-26 10:12:00
460,389,3,overlay_nm,-1.9604,nm,2025-10-26 10:12:00
461,389,4,cd_nm_post_dev,99.6767,nm,2025-10-26 10:42:00
462,389,5,etch_rate_nm_s,14.972,nm/s,2025-10-26 11:12:00
463,389,5,cd_nm_post_etch,94.7657,nm,2025-10-26 11:12:00
464,389,6,residue_ppm,5.5014,ppm,2025-10-26 11:42:00
465,389,7,thickness_nm,297.6637,nm,2025-10-26 12:12:00
466,389,8,thickness_post_cmp_nm,284.2665,nm,2025-10-26 12:42:00
467,389,9,cd_nm,100.2512,nm,2025-10-26 13:12:00
468,389,10,sheet_resistance_ohm_sq,26.0165,ohm/sq,2025-10-26 13:42:00
469,390,1,particle_count,10.6583,ct,2025-10-26 12:53:00
470,390,2,resist_thickness_nm,497.3874,nm,2025-10-26 13:23:00
471,390,3,cd_nm,98.3608,nm,2025-10-26 13:53:00
472,390,3,overlay_nm,-0.6525,nm,2025-10-26 13:53:00
473,390,4,cd_nm_post_dev,96.2404,nm,2025-10-26 14:23:00
474,390,5,etch_rate_nm_s,14.5487,nm/s,2025-10-26 14:53:00
475,390,5,cd_nm_post_etch,94.6512,nm,2025-10-26 14:53:00
476,390,6,residue_ppm,6.6473,ppm,2025-10-26 15:23:00
477,390,7,thickness_nm,299.778,nm,2025-10-26 15:53:00
478,390,8,thickness_post_cmp_nm,279.4611,nm,2025-10-26 16:23:00
479,390,9,cd_nm,101.1916,nm,2025-10-26 16:53:00
480,390,10,sheet_resistance_ohm_sq,24.9324,ohm/sq,2025-10-26 17:23:00
481,391,1,particle_count,10.4094,ct,2025-10-26 16:56:00
482,391,2,resist_thickness_nm,500.3387,nm,2025-10-26 17:26:00
483,391,3,cd_nm,98.2066,nm,2025-10-26 17:56:00
484,391,3,overlay_nm,0.3893,nm,2025-10-26 17:56:00
485,391,4,cd_nm_post_dev,98.3169,nm,2025-10-26 18:26:00
486,391,5,etch_rate_nm_s,14.7005,nm/s,2025-10-26 18:56:00
487,391,5,cd_nm_post_etch,93.7916,nm,2025-10-26 18:56:00
488,391,6,residue_ppm,3.9272,ppm,2025-10-26 19:26:00
489,391,7,thickness_nm,293.2939,nm,2025-10-26 19:56:00
490,391,8,thickness_post_cmp_nm,282.7271,nm,2025-10-26 20:26:00
491,391,9,cd_nm,99.7758,nm,2025-10-26 20:56:00
492,391,10,sheet_resistance_ohm_sq,26.4777,ohm/sq,2025-10-26 21:26:00
493,392,1,particle_count,13.8156,ct,2025-10-26 20:50:00
494,392,2,resist_thickness_nm,501.2149,nm,2025-10-26 21:20:00
495,392,3,cd_nm,100.1024,nm,2025-10-26 21:50:00
496,392,3,overlay_nm,-2.169,nm,2025-10-26 21:50:00
497,392,4,cd_nm_post_dev,98.7877,nm,2025-10-26 22:20:00
498,392,5,etch_rate_nm_s,14.7379,nm/s,2025-10-26 22:50:00
499,392,5,cd_nm_post_etch,94.0304,nm,2025-10-26 22:50:00
500,392,6,residue_ppm,4.8038,ppm,2025-10-26 23:20:00
501,392,7,thickness_nm,292.8889,nm,2025-10-26 23:50:00
502,392,8,thickness_post_cmp_nm,279.5108,nm,2025-10-27 00:20:00
503,392,9,cd_nm,98.9617,nm,2025-10-27 00:50:00
504,392,10,sheet_resistance_ohm_sq,25.7346,ohm/sq,2025-10-27 01:20:00
505,393,1,particle_count,9.3654,ct,2025-10-27 01:05:00
506,393,2,resist_thickness_nm,512.0088,nm,2025-10-27 01:35:00
507,393,3,cd_nm,101.9983,nm,2025-10-27 02:05:00
508,393,3,overlay_nm,-5.3342,nm,2025-10-27 02:05:00
509,393,4,cd_nm_post_dev,98.3285,nm,2025-10-27 02:35:00
510,393,5,etch_rate_nm_s,14.5942,nm/s,2025-10-27 03:05:00
511,393,5,cd_nm_post_etch,95.9676,nm,2025-10-27 03:05:00
512,393,6,residue_ppm,5.2127,ppm,2025-10-27 03:35:00
513,393,7,thickness_nm,305.3855,nm,2025-10-27 04:05:00
514,393,8,thickness_post_cmp_nm,279.9031,nm,2025-10-27 04:35:00
515,393,9,cd_nm,100.3367,nm,2025-10-27 05:05:00
516,393,10,sheet_resistance_ohm_sq,25.2748,ohm/sq,2025-10-27 05:35:00
517,394,1,particle_count,9.2985,ct,2025-10-27 05:00:00
518,394,2,resist_thickness_nm,504.0188,nm,2025-10-27 05:30:00
519,394,3,cd_nm,99.309,nm,2025-10-27 06:00:00
520,394,3,overlay_nm,1.0603,nm,2025-10-27 06:00:00
521,394,4,cd_nm_post_dev,98.0747,nm,2025-10-27 06:30:00
522,394,5,etch_rate_nm_s,14.8122,nm/s,2025-10-27 07:00:00
523,394,5,cd_nm_post_etch,94.2887,nm,2025-10-27 07:00:00
524,394,6,residue_ppm,5.2103,ppm,2025-10-27 07:30:00
525,394,7,thickness_nm,298.1326,nm,2025-10-27 08:00:00
526,394,8,thickness_post_cmp_nm,280.4675,nm,2025-10-27 08:30:00
527,394,9,cd_nm,98.5253,nm,2025-10-27 09:00:00
528,394,10,sheet_resistance_ohm_sq,26.5901,ohm/sq,2025-10-27 09:30:00
529,395,1,particle_count,8.2726,ct,2025-10-27 09:01:00
530,395,2,resist_thickness_nm,488.4347,nm,2025-10-27 09:31:00
531,395,3,cd_nm,99.8476,nm,2025-10-27 10:01:00
532,395,3,overlay_nm,2.8789,nm,2025-10-27 10:01:00
533,395,4,cd_nm_post_dev,98.0861,nm,2025-10-27 10:31:00
534,395,5,etch_rate_nm_s,14.8734,nm/s,2025-10-27 11:01:00
535,395,5,cd_nm_post_etch,95.1995,nm,2025-10-27 11:01:00
536,395,6,residue_ppm,4.3963,ppm,2025-10-27 11:31:00
537,395,7,thickness_nm,296.4717,nm,2025-10-27 12:01:00
538,395,8,thickness_post_cmp_nm,280.2807,nm,2025-10-27 12:31:00
539,395,9,cd_nm,102.5187,nm,2025-10-27 13:01:00
540,395,10,sheet_resistance_ohm_sq,24.9064,ohm/sq,2025-10-27 13:31:00
541,396,1,particle_count,10.0153,ct,2025-10-27 12:41:00
542,396,2,resist_thickness_nm,497.0616,nm,2025-10-27 13:11:00
543,396,3,cd_nm,98.4992,nm,2025-10-27 13:41:00
544,396,3,overlay_nm,2.5541,nm,2025-10-27 13:41:00
545,396,4,cd_nm_post_dev,98.3454,nm,2025-10-27 14:11:00
546,396,5,etch_rate_nm_s,14.7801,nm/s,2025-10-27 14:41:00
547,396,5,cd_nm_post_etch,92.7927,nm,2025-10-27 14:41:00
548,396,6,residue_ppm,4.0986,ppm,2025-10-27 15:11:00
549,396,7,thickness_nm,301.7833,nm,2025-10-27 15:41:00
550,396,8,thickness_post_cmp_nm,282.9822,nm,2025-10-27 16:11:00
551,396,9,cd_nm,99.973,nm,2025-10-27 16:41:00
552,396,10,sheet_resistance_ohm_sq,24.1906,ohm/sq,2025-10-27 17:11:00
553,397,1,particle_count,7.2603,ct,2025-10-27 16:41:00
554,397,2,resist_thickness_nm,498.3685,nm,2025-10-27 17:11:00
555,397,3,cd_nm,98.9557,nm,2025-10-27 17:41:00
556,397,3,overlay_nm,1.505,nm,2025-10-27 17:41:00
557,397,4,cd_nm_post_dev,97.1781,nm,2025-10-27 18:11:00
558,397,5,etch_rate_nm_s,14.8621,nm/s,2025-10-27 18:41:00
559,397,5,cd_nm_post_etch,94.6771,nm,2025-10-27 18:41:00
560,397,6,residue_ppm,4.2174,ppm,2025-10-27 19:11:00
561,397,7,thickness_nm,300.1958,nm,2025-10-27 19:41:00
562,397,8,thickness_post_cmp_nm,277.9571,nm,2025-10-27 20:11:00
563,397,9,cd_nm,102.0174,nm,2025-10-27 20:41:00
564,397,10,sheet_resistance_ohm_sq,24.9747,ohm/sq,2025-10-27 21:11:00
565,398,1,particle_count,9.4296,ct,2025-10-27 20:47:00
566,398,2,resist_thickness_nm,486.3365,nm,2025-10-27 21:17:00
567,398,3,cd_nm,104.8034,nm,2025-10-27 21:47:00
568,398,3,overlay_nm,-0.8522,nm,2025-10-27 21:47:00
569,398,4,cd_nm_post_dev,97.4101,nm,2025-10-27 22:17:00
570,398,5,etch_rate_nm_s,14.6896,nm/s,2025-10-27 22:47:00
571,398,5,cd_nm_post_etch,93.369,nm,2025-10-27 22:47:00
572,398,6,residue_ppm,4.5051,ppm,2025-10-27 23:17:00
573,398,7,thickness_nm,294.5977,nm,2025-10-27 23:47:00
574,398,8,thickness_post_cmp_nm,276.8452,nm,2025-10-28 00:17:00
575,398,9,cd_nm,101.0598,nm,2025-10-28 00:47:00
576,398,10,sheet_resistance_ohm_sq,25.121,ohm/sq,2025-10-28 01:17:00
577,399,1,particle_count,8.396,ct,2025-10-28 00:40:00
578,399,2,resist_thickness_nm,501.3211,nm,2025-10-28 01:10:00
579,399,3,cd_nm,100.9331,nm,2025-10-28 01:40:00
580,399,3,overlay_nm,0.2206,nm,2025-10-28 01:40:00
581,399,4,cd_nm_post_dev,97.3388,nm,2025-10-28 02:10:00
582,399,5,etch_rate_nm_s,14.9038,nm/s,2025-10-28 02:40:00
583,399,5,cd_nm_post_etch,95.3529,nm,2025-10-28 02:40:00
584,399,6,residue_ppm,4.428,ppm,2025-10-28 03:10:00
585,399,7,thickness_nm,300.1114,nm,2025-10-28 03:40:00
586,399,8,thickness_post_cmp_nm,280.5144,nm,2025-10-28 04:10:00
587,399,9,cd_nm,98.294,nm,2025-10-28 04:40:00
588,399,10,sheet_resistance_ohm_sq,24.7937,ohm/sq,2025-10-28 05:10:00
589,400,1,particle_count,10.1657,ct,2025-10-28 04:59:00
590,400,2,resist_thickness_nm,504.6649,nm,2025-10-28 05:29:00
591,400,3,cd_nm,98.9967,nm,2025-10-28 05:59:00
592,400,3,overlay_nm,1.2738,nm,2025-10-28 05:59:00
593,400,4,cd_nm_post_dev,97.2912,nm,2025-10-28 06:29:00
594,400,5,etch_rate_nm_s,14.5863,nm/s,2025-10-28 06:59:00
595,400,5,cd_nm_post_etch,93.0065,nm,2025-10-28 06:59:00
596,400,6,residue_ppm,5.1648,ppm,2025-10-28 07:29:00
597,400,7,thickness_nm,299.4368,nm,2025-10-28 07:59:00
598,400,8,thickness_post_cmp_nm,281.7036,nm,2025-10-28 08:29:00
599,400,9,cd_nm,100.5267,nm,2025-10-28 08:59:00
600,400,10,sheet_resistance_ohm_sq,24.9598,ohm/sq,2025-10-28 09:29:00
601,401,1,particle_count,9.5232,ct,2025-10-29 04:48:00
602,401,2,resist_thickness_nm,508.6482,nm,2025-10-29 05:18:00
603,401,3,cd_nm,100.2467,nm,2025-10-29 05:48:00
604,401,3,overlay_nm,0.2932,nm,2025-10-29 05:48:00
605,401,4,cd_nm_post_dev,98.5016,nm,2025-10-29 06:18:00
606,401,5,etch_rate_nm_s,15.0821,nm/s,2025-10-29 06:48:00
607,401,5,cd_nm_post_etch,93.0056,nm,2025-10-29 06:48:00
608,401,6,residue_ppm,3.8103,ppm,2025-10-29 07:18:00
609,401,7,thickness_nm,299.7242,nm,2025-10-29 07:48:00
610,401,8,thickness_post_cmp_nm,282.371,nm,2025-10-29 08:18:00
611,401,9,cd_nm,100.8244,nm,2025-10-29 08:48:00
612,401,10,sheet_resistance_ohm_sq,25.3913,ohm/sq,2025-10-29 09:18:00
613,402,1,particle_count,9.5543,ct,2025-10-29 09:01:00
614,402,2,resist_thickness_nm,496.2893,nm,2025-10-29 09:31:00
615,402,3,cd_nm,101.3717,nm,2025-10-29 10:01:00
616,402,3,overlay_nm,-1.1056,nm,2025-10-29 10:01:00
617,402,4,cd_nm_post_dev,98.908,nm,2025-10-29 10:31:00
618,402,5,etch_rate_nm_s,14.5941,nm/s,2025-10-29 11:01:00
619,402,5,cd_nm_post_etch,95.2115,nm,2025-10-29 11:01:00
620,402,6,residue_ppm,5.7921,ppm,2025-10-29 11:31:00
621,402,7,thickness_nm,305.0102,nm,2025-10-29 12:01:00
622,402,8,thickness_post_cmp_nm,281.0396,nm,2025-10-29 12:31:00
623,402,9,cd_nm,101.7948,nm,2025-10-29 13:01:00
624,402,10,sheet_resistance_ohm_sq,24.4584,ohm/sq,2025-10-29 13:31:00
625,403,1,particle_count,8.5268,ct,2025-10-29 12:38:00
626,403,2,resist_thickness_nm,507.4771,nm,2025-10-29 13:08:00
627,403,3,cd_nm,98.6947,nm,2025-10-29 13:38:00
628,403,3,overlay_nm,0.3616,nm,2025-10-29 13:38:00
629,403,4,cd_nm_post_dev,96.8756,nm,2025-10-29 14:08:00
630,403,5,etch_rate_nm_s,14.8096,nm/s,2025-10-29 14:38:00
631,403,5,cd_nm_post_etch,94.9235,nm,2025-10-29 14:38:00
632,403,6,residue_ppm,4.5342,ppm,2025-10-29 15:08:00
633,403,7,thickness_nm,299.2618,nm,2025-10-29 15:38:00
634,403,8,thickness_post_cmp_nm,283.5055,nm,2025-10-29 16:08:00
635,403,9,cd_nm,98.0204,nm,2025-10-29 16:38:00
636,403,10,sheet_resistance_ohm_sq,24.8285,ohm/sq,2025-10-29 17:08:00
637,404,1,particle_count,7.369,ct,2025-10-29 16:31:00
638,404,2,resist_thickness_nm,494.0268,nm,2025-10-29 17:01:00
639,404,3,cd_nm,100.788,nm,2025-10-29 17:31:00
640,404,3,overlay_nm,0.8044,nm,2025-10-29 17:31:00
641,404,4,cd_nm_post_dev,97.772,nm,2025-10-29 18:01:00
642,404,5,etch_rate_nm_s,14.939,nm/s,2025-10-29 18:31:00
643,404,5,cd_nm_post_etch,94.0764,nm,2025-10-29 18:31:00
644,404,6,residue_ppm,5.5504,ppm,2025-10-29 19:01:00
645,404,7,thickness_nm,298.1777,nm,2025-10-29 19:31:00
646,404,8,thickness_post_cmp_nm,280.3023,nm,2025-10-29 20:01:00
647,404,9,cd_nm,100.1823,nm,2025-10-29 20:31:00
648,404,10,sheet_resistance_ohm_sq,26.6439,ohm/sq,2025-10-29 21:01:00
649,405,1,particle_count,9.8058,ct,2025-10-29 20:30:00
650,405,2,resist_thickness_nm,495.3543,nm,2025-10-29 21:00:00
651,405,3,cd_nm,103.6306,nm,2025-10-29 21:30:00
652,405,3,overlay_nm,1.8721,nm,2025-10-29 21:30:00
653,405,4,cd_nm_post_dev,98.4576,nm,2025-10-29 22:00:00
654,405,5,etch_rate_nm_s,15.0599,nm/s,2025-10-29 22:30:00
655,405,5,cd_nm_post_etch,94.8223,nm,2025-10-29 22:30:00
656,405,6,residue_ppm,4.4472,ppm,2025-10-29 23:00:00
657,405,7,thickness_nm,300.8542,nm,2025-10-29 23:30:00
658,405,8,thickness_post_cmp_nm,283.8574,nm,2025-10-30 00:00:00
659,405,9,cd_nm,97.4356,nm,2025-10-30 00:30:00
660,405,10,sheet_resistance_ohm_sq,25.2673,ohm/sq,2025-10-30 01:00:00
661,406,1,particle_count,17.7257,ct,2025-10-30 01:23:00
662,406,2,resist_thickness_nm,513.4375,nm,2025-10-30 01:53:00
663,406,3,cd_nm,100.0181,nm,2025-10-30 02:23:00
664,406,3,overlay_nm,-1.8561,nm,2025-10-30 02:23:00
665,406,4,cd_nm_post_dev,97.9811,nm,2025-10-30 02:53:00
666,406,5,etch_rate_nm_s,14.8579,nm/s,2025-10-30 03:23:00
667,406,5,cd_nm_post_etch,93.6934,nm,2025-10-30 03:23:00
668,406,6,residue_ppm,3.4607,ppm,2025-10-30 03:53:00
669,406,7,thickness_nm,298.8263,nm,2025-10-30 04:23:00
670,406,8,thickness_post_cmp_nm,279.2229,nm,2025-10-30 04:53:00
671,406,9,cd_nm,98.9082,nm,2025-10-30 05:23:00
672,406,10,sheet_resistance_ohm_sq,25.2433,ohm/sq,2025-10-30 05:53:00
673,407,1,particle_count,8.3576,ct,2025-10-30 04:33:00
674,407,2,resist_thickness_nm,498.9386,nm,2025-10-30 05:03:00
675,407,3,cd_nm,100.1408,nm,2025-10-30 05:33:00
676,407,3,overlay_nm,1.4441,nm,2025-10-30 05:33:00
677,407,4,cd_nm_post_dev,97.1977,nm,2025-10-30 06:03:00
678,407,5,etch_rate_nm_s,15.1896,nm/s,2025-10-30 06:33:00
679,407,5,cd_nm_post_etch,96.1179,nm,2025-10-30 06:33:00
680,407,6,residue_ppm,4.838,ppm,2025-10-30 07:03:00
681,407,7,thickness_nm,299.7952,nm,2025-10-30 07:33:00
682,407,8,thickness_post_cmp_nm,283.2474,nm,2025-10-30 08:03:00
683,407,9,cd_nm,98.1614,nm,2025-10-30 08:33:00
684,407,10,sheet_resistance_ohm_sq,24.5895,ohm/sq,2025-10-30 09:03:00
685,408,1,particle_count,11.5656,ct,2025-10-30 08:39:00
686,408,2,resist_thickness_nm,504.8964,nm,2025-10-30 09:09:00
687,408,3,cd_nm,98.849,nm,2025-10-30 09:39:00
688,408,3,overlay_nm,2.2761,nm,2025-10-30 09:39:00
689,408,4,cd_nm_post_dev,97.0861,nm,2025-10-30 10:09:00
690,408,5,etch_rate_nm_s,15.0621,nm/s,2025-10-30 10:39:00
691,408,5,cd_nm_post_etch,95.2414,nm,2025-10-30 10:39:00
692,408,6,residue_ppm,4.8446,ppm,2025-10-30 11:09:00
693,408,7,thickness_nm,301.376,nm,2025-10-30 11:39:00
694,408,8,thickness_post_cmp_nm,276.7625,nm,2025-10-30 12:09:00
695,408,9,cd_nm,99.633,nm,2025-10-30 12:39:00
696,408,10,sheet_resistance_ohm_sq,24.4106,ohm/sq,2025-10-30 13:09:00
697,409,1,particle_count,10.7266,ct,2025-10-30 13:12:00
698,409,2,resist_thickness_nm,503.8189,nm,2025-10-30 13:42:00
699,409,3,cd_nm,99.6958,nm,2025-10-30 14:12:00
700,409,3,overlay_nm,0.9775,nm,2025-10-30 14:12:00
701,409,4,cd_nm_post_dev,98.3567,nm,2025-10-30 14:42:00
702,409,5,etch_rate_nm_s,15.0197,nm/s,2025-10-30 15:12:00
703,409,5,cd_nm_post_etch,94.2239,nm,2025-10-30 15:12:00
704,409,6,residue_ppm,4.6276,ppm,2025-10-30 15:42:00
705,409,7,thickness_nm,293.1465,nm,2025-10-30 16:12:00
706,409,8,thickness_post_cmp_nm,272.7371,nm,2025-10-30 16:42:00
707,409,9,cd_nm,99.3845,nm,2025-10-30 17:12:00
708,409,10,sheet_resistance_ohm_sq,23.011,ohm/sq,2025-10-30 17:42:00
709,410,1,particle_count,10.3375,ct,2025-10-30 16:35:00
710,410,2,resist_thickness_nm,508.6133,nm,2025-10-30 17:05:00
711,410,3,cd_nm,100.0807,nm,2025-10-30 17:35:00
712,410,3,overlay_nm,-0.2216,nm,2025-10-30 17:35:00
713,410,4,cd_nm_post_dev,97.9415,nm,2025-10-30 18:05:00
714,410,5,etch_rate_nm_s,14.556,nm/s,2025-10-30 18:35:00
715,410,5,cd_nm_post_etch,96.9617,nm,2025-10-30 18:35:00
716,410,6,residue_ppm,4.5356,ppm,2025-10-30 19:05:00
717,410,7,thickness_nm,296.1245,nm,2025-10-30 19:35:00
718,410,8,thickness_post_cmp_nm,275.3133,nm,2025-10-30 20:05:00
719,410,9,cd_nm,98.6975,nm,2025-10-30 20:35:00
720,410,10,sheet_resistance_ohm_sq,25.3128,ohm/sq,2025-10-30 21:05:00
721,411,1,particle_count,9.4687,ct,2025-10-30 20:48:00
722,411,2,resist_thickness_nm,510.6399,nm,2025-10-30 21:18:00
723,411,3,cd_nm,98.059,nm,2025-10-30 21:48:00
724,411,3,overlay_nm,1.2982,nm,2025-10-30 21:48:00
725,411,4,cd_nm_post_dev,97.4928,nm,2025-10-30 22:18:00
726,411,5,etch_rate_nm_s,15.5841,nm/s,2025-10-30 22:48:00
727,411,5,cd_nm_post_etch,93.3238,nm,2025-10-30 22:48:00
728,411,6,residue_ppm,5.5678,ppm,2025-10-30 23:18:00
729,411,7,thickness_nm,293.9967,nm,2025-10-30 23:48:00
730,411,8,thickness_post_cmp_nm,278.0849,nm,2025-10-31 00:18:00
731,411,9,cd_nm,100.6062,nm,2025-10-31 00:48:00
732,411,10,sheet_resistance_ohm_sq,26.6573,ohm/sq,2025-10-31 01:18:00
733,412,1,particle_count,9.7491,ct,2025-10-31 00:51:00
734,412,2,resist_thickness_nm,507.3299,nm,2025-10-31 01:21:00
735,412,3,cd_nm,99.5836,nm,2025-10-31 01:51:00
736,412,3,overlay_nm,-1.4118,nm,2025-10-31 01:51:00
737,412,4,cd_nm_post_dev,98.6292,nm,2025-10-31 02:21:00
738,412,5,etch_rate_nm_s,15.5492,nm/s,2025-10-31 02:51:00
739,412,5,cd_nm_post_etch,94.9469,nm,2025-10-31 02:51:00
740,412,6,residue_ppm,3.2605,ppm,2025-10-31 03:21:00
741,412,7,thickness_nm,293.9219,nm,2025-10-31 03:51:00
742,412,8,thickness_post_cmp_nm,281.1939,nm,2025-10-31 04:21:00
743,412,9,cd_nm,101.0338,nm,2025-10-31 04:51:00
744,412,10,sheet_resistance_ohm_sq,24.1182,ohm/sq,2025-10-31 05:21:00
745,413,1,particle_count,6.5256,ct,2025-10-31 05:05:00
746,413,2,resist_thickness_nm,498.5496,nm,2025-10-31 05:35:00
747,413,3,cd_nm,100.6207,nm,2025-10-31 06:05:00
748,413,3,overlay_nm,-1.6217,nm,2025-10-31 06:05:00
749,413,4,cd_nm_post_dev,94.6802,nm,2025-10-31 06:35:00
750,413,5,etch_rate_nm_s,15.7057,nm/s,2025-10-31 07:05:00
751,413,5,cd_nm_post_etch,95.6943,nm,2025-10-31 07:05:00
752,413,6,residue_ppm,5.5102,ppm,2025-10-31 07:35:00
753,413,7,thickness_nm,300.1311,nm,2025-10-31 08:05:00
754,413,8,thickness_post_cmp_nm,280.4367,nm,2025-10-31 08:35:00
755,413,9,cd_nm,101.5396,nm,2025-10-31 09:05:00
756,413,10,sheet_resistance_ohm_sq,25.1603,ohm/sq,2025-10-31 09:35:00
757,414,1,particle_count,7.7272,ct,2025-10-31 09:00:00
758,414,2,resist_thickness_nm,499.9229,nm,2025-10-31 09:30:00
759,414,3,cd_nm,103.7848,nm,2025-10-31 10:00:00
760,414,3,overlay_nm,-0.7933,nm,2025-10-31 10:00:00
761,414,4,cd_nm_post_dev,96.3525,nm,2025-10-31 10:30:00
762,414,5,etch_rate_nm_s,14.9685,nm/s,2025-10-31 11:00:00
